2.0469e+05,1.9689e+05,1.9519e+05,1.7159e+05,1.676e+05,1.5493e+05,1.4616e+05,1.4177e+05,1.3738e+05,1.0865e+05,1.0508e+05,1.0176e+05,93190,91741,90193,88742,87456,85808,87802,32236,16889,0,29866,51724,55896,69926,75420,86108,1.0199e+05,1.1221e+05,1.5302e+05
2.1505e+05,2.0723e+05,2.0473e+05,1.7816e+05,1.7427e+05,1.6197e+05,1.5331e+05,1.4886e+05,1.4437e+05,1.1417e+05,1.1047e+05,1.0704e+05,98248,96901,95417,94173,93461,94479,98038,57296,43978,29866,0,26344,31361,48418,55480,72016,90769,1.0269e+05,1.5543e+05
2.2247e+05,2.1361e+05,2.0975e+05,1.8077e+05,1.7717e+05,1.6583e+05,1.5777e+05,1.5357e+05,1.4929e+05,1.1835e+05,1.1447e+05,1.1087e+05,1.0223e+05,1.0117e+05,1.0011e+05,99263,98930,1.0219e+05,1.0652e+05,76385,64368,51724,26344,0,7536.7,30333,38924,60779,81820,95020,1.5853e+05
2.2358e+05,2.1433e+05,2.1e+05,1.8064e+05,1.771e+05,1.6592e+05,1.5797e+05,1.5384e+05,1.4962e+05,1.1896e+05,1.1506e+05,1.1141e+05,1.0286e+05,1.0188e+05,1.0092e+05,1.0019e+05,99932,1.0329e+05,1.0773e+05,80016,68231,55896,31361,7536.7,0,25256,34423,57662,79788,93269,1.5897e+05
2.2567e+05,2.1456e+05,2.0813e+05,1.7781e+05,1.7439e+05,1.6367e+05,1.56e+05,1.5203e+05,1.4797e+05,1.1871e+05,1.1512e+05,1.1185e+05,1.0533e+05,1.0478e+05,1.0409e+05,1.0364e+05,1.0367e+05,1.0665e+05,1.1117e+05,91418,80890,69926,48418,30333,25256,0,12963,45711,72038,86602,1.5815e+05
2.2593e+05,2.1383e+05,2.0636e+05,1.7543e+05,1.7202e+05,1.6128e+05,1.5359e+05,1.4962e+05,1.456e+05,1.1733e+05,1.1397e+05,1.1101e+05,1.0616e+05,1.0593e+05,1.0566e+05,1.0566e+05,1.0599e+05,1.0876e+05,1.1298e+05,95613,85631,75420,55480,38924,34423,12963,0,41057,68562,83555,1.5643e+05
2.2206e+05,2.0548e+05,1.9473e+05,1.5935e+05,1.5583e+05,1.4502e+05,1.3754e+05,1.3374e+05,1.2996e+05,1.0605e+05,1.035e+05,1.0147e+05,1.0006e+05,1.0086e+05,1.0176e+05,1.0274e+05,1.0392e+05,1.1006e+05,1.1648e+05,1.0305e+05,94229,86108,72016,60779,57662,45711,41057,0,42397,60589,1.3946e+05
2.1673e+05,1.9702e+05,1.8169e+05,1.4274e+05,1.3969e+05,1.3079e+05,1.2491e+05,1.2188e+05,1.1883e+05,96192,93711,91921,91340,92605,94025,95680,97813,1.0648e+05,1.1308e+05,1.1572e+05,1.0856e+05,1.0199e+05,90769,81820,79788,72038,68562,42397,0,22646,1.1368e+05
2.1502e+05,1.9372e+05,1.7636e+05,1.3695e+05,1.3428e+05,1.2677e+05,1.218e+05,1.1927e+05,1.1669e+05,95559,93141,91437,92051,93352,94593,96006,97842,1.0586e+05,1.1218e+05,1.2409e+05,1.1785e+05,1.1221e+05,1.0269e+05,95020,93269,86602,83555,60589,22646,0,99851
1.8413e+05,1.5933e+05,1.4018e+05,1.1356e+05,1.1237e+05,1.0876e+05,1.0625e+05,1.051e+05,1.0415e+05,1.0159e+05,1.0217e+05,1.0319e+05,1.102e+05,1.1208e+05,1.1358e+05,1.1477e+05,1.1579e+05,1.1849e+05,1.2075e+05,1.5258e+05,1.5254e+05,1.5302e+05,1.5543e+05,1.5853e+05,1.5897e+05,1.5815e+05,1.5643e+05,1.3946e+05,1.1368e+05,99851,0
